test_idx,unique_id,influence
0,2963942298258924670,2.916917765105609e-07
0,-1030076258276881018,-6.596255116164684e-05
0,-1658151562572448868,-2.2262233301262313e-06
0,-4945759156972772069,5.031111322750803e-05
0,-3592772265648419144,-2.3224886263051303e-06
0,7195355595444998337,3.9932539948495105e-05
0,451224656676291345,-2.9909533623140305e-05
0,-6015390997479316068,2.5342043954879045e-05
0,-7954928594456315988,1.1533768883964512e-05
0,4365673520033045439,-2.5815137632889673e-05
0,-1556646113211257786,-7.928741069918033e-06
0,-3018662553916957645,-1.3067692179902224e-05
0,-4845016331359830268,-7.676881841689465e-05
0,-1628408653930690777,-6.736007344443351e-05
0,-1072753838444653242,-6.714249138894957e-07
0,3907706630059448992,-5.809852154925466e-07
0,-110091391974015057,6.318101077340543e-05
0,1863299700046700560,-4.524442192632705e-05
0,7313704104781724030,-1.6367998796340544e-05
0,7750480397660562077,-2.9929082643320726e-06
0,8395996592314082596,-2.756599826625461e-06
0,-3005672086224675504,-3.8161840620887233e-07
0,6407258839795261505,0.00022019202879164368
0,-1230893357744081745,-6.587943062186241e-07
0,8367031185623998276,2.459779295804765e-07
0,448379767381517029,-6.494878289231565e-05
0,4754136890858552877,6.1225960052979644e-06
0,-8128029542488833631,3.596350143197924e-05
0,-7754219947788021904,-7.089673744076208e-06
0,-6022915846314290838,-2.2934179469302762e-05
0,-4982485689910584189,-1.0977808415191248e-05
0,5229331985245252914,3.5255948205303866e-06
0,3514926570872437678,-1.192351192003116e-06
0,8264632646334864090,-4.7177150008792523e-07
0,2202991364322327415,-3.457363345660269e-05
0,1085869042518587548,1.2302418326726183e-05
0,-6157508904333047803,-8.923013410822023e-06
0,-8573839146554544190,-1.7335878510493785e-05
0,474761505110555295,9.833349849941442e-07
0,4357351932909964192,-8.234611868829234e-06
0,-3248658517899865022,-3.216513277948252e-06
0,4708217394709900463,2.038113507296657e-06
0,-1760798547396307757,-1.1815527045655472e-07
0,-1075811185124520968,1.5584521406708518e-06
