test_idx,unique_id,influence
0,-8975389990314133056,2.565675458754413e-06
0,4151648024918806672,-4.650709115594509e-07
0,3847691565984510641,-2.2649995116807986e-05
0,7347602376626212468,6.4212363213300705e-06
0,-4833966600378871582,-1.5789829603818362e-06
0,-1804743691696759862,-6.5418203121225815e-06
0,4769315175097245666,2.3210774088511243e-05
0,605817099415274823,-2.9198117772466503e-06
0,-1998848782777824960,0.00018094971892423928
0,-5449530913954411263,-3.6860518459747027e-07
0,4416738407528782943,-3.3427249945816584e-07
0,-3819682585385354356,2.9911810912608416e-06
0,-3461460964067345063,-1.0677000318537466e-05
0,1299852633869623989,6.277456122916192e-05
0,-8927351716385319492,-1.0087205737363547e-07
0,-3353328436502547801,-7.733601933068712e-06
0,-1790196537419160512,5.391382364905439e-05
0,-5512867355686722922,-4.3705680582206696e-05
0,7378760439533255035,1.3816354567097733e-06
0,-2717693977401421087,-1.575831356603885e-05
0,7412143742956754744,-7.699057096033357e-05
0,419258663899428400,-6.989721327954612e-06
0,-3172237145495092406,-1.077551088357609e-06
0,-7366564647377077532,-2.058441168628633e-07
0,5887674881383696902,-1.9522442016750574e-05
0,1429120875098319162,-6.765327270841226e-06
0,6281458637148702554,5.772469648945844e-07
0,4412362795730352520,-2.3925821551529225e-05
0,6572166977883162992,-2.6688077923608944e-05
0,7819416007066134875,-5.36119543426139e-07
0,-9037680173633982930,-3.530355570546817e-06
0,3729354791400463319,1.2587224773596972e-07
0,4547012222578970561,-4.81981692246336e-06
0,-5509975117177546785,0.00011663274381135125
0,-8162153820143119227,-1.3134964206074073e-05
0,-8194031649573921251,3.768992883124156e-06
0,-417468773445268638,-3.648681740742177e-05
0,-4355111998192298175,2.8440561550269194e-06
0,5145640786339228925,-1.7246925185787632e-06
0,8383294735978812291,-6.43050589133054e-05
0,-1408151616259760024,-4.969230985807371e-06
0,-5899961126120360939,-1.920460135806934e-05
0,-9058515414437563896,-4.25469795573008e-06
0,4507986224164191193,1.9731141946977004e-06
0,4859243887959691890,-4.279631298231834e-07
0,1817718329685979868,5.93990262132138e-05
0,1499389622240411821,6.256359847611748e-05
0,-6265685666257103543,-6.280887646425981e-05
0,-6041638389353736340,7.12292467142106e-05
0,-2493156759859890273,-8.30441734933629e-07
0,-1041217410059052637,9.683934649729053e-07
0,-932792610782190021,8.87882038114185e-06
0,-6424780495676713703,-4.215705757815158e-07
0,-9055927961730728406,-2.855132947843231e-06
0,-3427469689441387596,-1.0765284059743863e-06
0,8257553206732869468,-7.372496838797815e-06
0,-347552315448391851,-6.323504067040631e-07
0,7667483355158650943,-4.516821354627609e-05
0,5669960872257632025,1.4061051388125634e-05
0,-5892411345886448624,2.232504812127445e-07
0,1138746722369597989,-6.659649807261303e-05
0,-2469884633120403475,-6.617952021770179e-05
0,-1434143792828285113,-8.768454426899552e-05
0,-3732115849383190644,-1.1058627933380194e-06
0,1876313199014243915,-4.561341484077275e-06
0,1288653872253548877,3.2128236853168346e-05
0,-5366437857236682824,5.127745680510998e-06
0,2715710695516080107,-2.9056485800538212e-05
0,-2448451546901390977,3.233382631151471e-05
0,-7752763492384368864,-9.564927495375741e-05
0,7266282019778988914,-4.8935803988570115e-05
0,5442169813983794241,3.2353069103763232e-06
0,6984545622641146169,0.00010322061052647769
0,7760009408961005173,-0.00011859487858600914
0,-815330549370568466,-5.787781134358738e-06
0,218649126315972926,4.150485619902611e-05
0,-4771013863112225034,2.833196327856058e-05
0,2037338492806894038,5.358976522984449e-06
0,2626072567503900563,-1.5952405192365404e-06
0,6314353632529424106,1.6062313989095856e-05
0,-7268733011822884409,-4.539776909950888e-06
0,3966950604277916539,0.00011926123988814652
0,2110728641109203001,-3.8608543491136516e-06
0,-1110090481100460252,0.00017875785124488175
0,8179425435672586684,8.945704621510231e-07
0,-8015207658660547526,-7.860580808483064e-08
0,-1742909198753034243,-2.338595919582076e-06
0,5451425358360499608,-2.2749072741135024e-06
0,-8048194852257572369,-3.5604678942036116e-05
0,4283715240320975179,-9.867421510989516e-07
0,-1042861777178436611,-5.212194628256839e-05
0,-8803685610172799597,9.976769433706068e-06
0,-270400588910257065,-2.9483137041097507e-05
0,6100995730168796800,-6.677018973277882e-06
0,5490556000433351749,-1.6836554550536675e-07
0,-3632396348903786447,3.898250952261151e-06
0,-7459637202212063236,-3.788863523368491e-06
0,6595163517397656583,-1.6650083125568926e-05
0,8647163253192382378,3.1366507755592465e-06
0,-8568727904820472042,6.557013512065168e-05
0,-3313391613164571197,1.2456336662580725e-05
0,2462140345137155661,-3.490812844120228e-06
0,-4754725115048640001,2.2267846361501142e-05
0,7994160511637140046,4.488440208660904e-05
0,1372451232423156225,0.0001869815714599099
0,3077291742224212436,-1.5930476365610957e-05
0,1718664891738239689,-2.18426835090213e-05
0,-4215735577090873411,-5.467807113745948e-07
0,420801751043824840,-1.541389610792976e-05
0,-6929399392853920563,3.2463655941228353e-07
0,-7120398324609969261,-2.7392767151468433e-05
0,-8122792434781856072,-5.356929307254177e-06
0,4819147417441034109,-8.560735295759514e-06
0,-1267051893615996735,-1.7355302475152712e-06
0,-103939635398939852,2.291047508151678e-06
0,8803937486290860430,-9.434648382011801e-05
0,7933090636591181164,-1.1937136150663719e-06
0,2862245511288931505,0.00012471296940930188
0,-7739589231607587435,-3.1037004646350397e-06
0,-2206578283071910574,-1.1362800250935834e-05
0,1623405491749658573,-2.743172217378742e-06
0,1740350958720023479,1.2215371043566847e-06
0,-6900168617375314172,-2.5533867301419377e-05
0,3234445223489942212,1.3234731795819243e-05
0,4301785314288615413,-1.5994999557733536e-05
0,-8818065467168093826,2.222398507001344e-06
0,-8372388916708557608,-3.081113121083945e-06
0,7126938795783337388,-9.160188710666262e-06
0,7766709142945967160,-2.3010987206362188e-05
0,6724010445834722085,3.786248271353543e-05
0,7319034422233982927,1.544517363072373e-05
0,-6108805373448059187,4.417921218191623e-06
0,-1754706213178411593,-6.192603541421704e-05
0,513645124492251361,-7.400391041301191e-06
0,-5507192293104755053,1.9267688003310468e-05
0,2598114660505867665,-9.497005521552637e-06
0,6032266765617067532,6.478103387053125e-09
0,5181296371882546656,8.96392293725512e-06
0,-5585465447699579906,-1.5235442333505489e-05
0,2586172947190758042,4.518493938121537e-06
0,6525420129129584726,4.63744618173223e-06
0,7477365453978573562,-4.408926542964764e-06
0,2025506631090341438,-7.2354096118942834e-06
0,-8684316274188594218,1.9221033653593622e-07
0,4909794307914538410,2.5850827114481945e-06
0,-6606225920744361990,-7.701616368649411e-06
0,5709293475433923189,1.4681204447697382e-05
0,-3061923679516633929,-3.5147487551512313e-06
0,-2810398124915311084,-9.372662361784023e-07
0,3137759089207336734,2.273065547342412e-06
0,-3256458674953319584,1.5391280157928122e-05
0,8268673298778225304,-3.6231057265467825e-06
0,-7225382388451693181,-6.67398626319482e-05
0,3035224523374596426,-7.720012945355847e-05
0,7210182774309133669,-8.891417451195593e-07
0,5541683812740952197,-3.022030614374671e-05
0,-4248459697436224578,-2.75565980700776e-06
0,2595851423189811255,4.258807848600554e-06
0,6086547303118494829,3.042410571651999e-05
0,-1033507108020814244,7.967526471475139e-05
0,-1732819507288415650,-2.286147719132714e-06
0,5507105485837033158,-1.9947455257351976e-05
0,-7342774161183512737,1.4308000118035125e-07
0,-5417989054537347304,8.07770970823185e-06
0,-5541223015217681051,-9.751624020282179e-05
0,-8107605657054317822,0.00010213411587756127
0,-6665306655982829101,-3.5744160413742065e-05
0,4698168347555781585,-1.4037406799616292e-05
0,3118469903982442067,-6.536714863614179e-06
0,-3954729705516210926,-1.6376073290302884e-05
0,-6697031130508498316,5.1264687499497086e-05
0,-1323200635839861011,1.50077312355279e-07
0,7057284388999856746,-3.078913505305536e-05
0,1656056709645842112,-1.857832830864936e-05
0,-6758787007592164227,-3.760039930966741e-06
0,1515702979455356532,-2.926054094132269e-06
0,-8758465712837380455,-2.3705007379248855e-07
0,-1828065928154068784,-8.24417747935513e-06
0,3254366511136580335,-7.034560258034617e-05
0,-483404487111239734,-3.822482653959014e-06
0,-5292426691129376513,4.5684949327551294e-05
0,3098245684167974005,-1.0552421372267418e-05
0,4070883967836579611,-9.184007922158344e-06
0,-4340534444949134604,-4.780168183060596e-06
