test_idx,unique_id,influence,abs_influence
3,-8360754454554417099,0.0011811068980023,0.0011811068980023
3,-9168553077881882107,-0.0011809359129983,0.0011809359129983
3,-8060467824095323128,0.001176750040031,0.001176750040031
3,6672291634471517099,-0.0011766368406824,0.0011766368406824
3,3558289384445692202,0.0011687820078805,0.0011687820078805
3,2294436744398269305,-0.0011662603283184,0.0011662603283184
3,-8334045465015949127,-0.0011653185938484,0.0011653185938484
3,1286002556990477374,-0.0011651051463559,0.0011651051463559
3,3629935771924413174,0.0011623826576396,0.0011623826576396
3,278644281922137851,-0.0011622607707977,0.0011622607707977
3,-3991131853251633796,-0.0011611240479396,0.0011611240479396
3,7232385686012567819,0.0011605688196141,0.0011605688196141
3,6049121582342193644,0.0011548426409717,0.0011548426409717
3,6914113630093546109,-0.001153721648734,0.001153721648734
3,8776361049445337472,0.0011437345528975,0.0011437345528975
3,-3273500483827990251,0.0011414237087592,0.0011414237087592
3,6582476267424489628,-0.0011401854571886,0.0011401854571886
3,8399380679480654402,0.0011354961316101,0.0011354961316101
3,8846765107863214820,0.001130364194978,0.001130364194978
7,6051742450647352287,-0.0011264931526966,0.0011264931526966
3,-2771272302024611624,0.0011257397709414,0.0011257397709414
3,-2271722442038617642,0.0011252308031544,0.0011252308031544
3,-4599861472015539190,0.0011232628894504,0.0011232628894504
3,1035813702112326029,-0.0011232250544708,0.0011232250544708
3,4899746678021072115,0.0011228159601159,0.0011228159601159
6,5234103627104380438,0.0011221912427572,0.0011221912427572
3,4850022599719484304,0.0011211869714315,0.0011211869714315
3,-1813824897425875155,0.0011204658658243,0.0011204658658243
3,-3528764366341870096,0.0011164720635861,0.0011164720635861
3,-7797319263010955165,-0.0011137835972476,0.0011137835972476
3,-1936297478505591462,-0.0011136565444758,0.0011136565444758
3,658231956154049241,0.0011110244959127,0.0011110244959127
3,-5363536981760097218,-0.0011104850564152,0.0011104850564152
3,4394731856558270216,0.0011089448753409,0.0011089448753409
3,-3372518314757892647,0.0011073775822296,0.0011073775822296
3,2568097214583599516,-0.001105964416638,0.001105964416638
3,-2061301680873236048,0.0011042606420232,0.0011042606420232
3,-5096144293193246880,0.0011031980830011,0.0011031980830011
3,9207747719417073374,-0.0011013837211066,0.0011013837211066
3,-4089247836189838680,-0.0010996617493219,0.0010996617493219
3,6278377652144518089,-0.0010985981425619,0.0010985981425619
3,-3954651070590632938,0.0010919734777417,0.0010919734777417
3,-6716302948250088446,0.0010915762759395,0.0010915762759395
3,-223129679765304621,-0.0010914248705375,0.0010914248705375
3,7524349596739726547,0.0010900803608819,0.0010900803608819
3,4473188685796935215,-0.00108737309165,0.00108737309165
3,-5896958578068898723,0.001087235338673,0.001087235338673
3,-4707922534904315804,0.0010864501819014,0.0010864501819014
3,8491122246153393276,-0.0010853723360924,0.0010853723360924
3,5621385840312361106,-0.0010800410927913,0.0010800410927913
3,1226261705975578729,0.0010798005678225,0.0010798005678225
3,-3623053776541255042,-0.0010786005514091,0.0010786005514091
3,7611916919368521370,0.0010764147737063,0.0010764147737063
3,4071610760318885287,0.0010747867054305,0.0010747867054305
3,-8637156411592444222,-0.0010743865859694,0.0010743865859694
3,-3833434318173702989,0.0010727266826506,0.0010727266826506
3,-8833288405928155310,0.001069063306204,0.001069063306204
3,-8992251392474702377,0.0010685776942409,0.0010685776942409
3,7137989152531283975,-0.0010684821027098,0.0010684821027098
3,4064516978173515180,-0.0010664736619219,0.0010664736619219
3,9123755255576164224,-0.001064830343239,0.001064830343239
3,8918414284559337779,-0.0010642013512551,0.0010642013512551
3,8869673200999845943,0.0010631612240104,0.0010631612240104
7,5318246708468897665,-0.0010629617900121,0.0010629617900121
3,-9050132090086983633,-0.0010607516160234,0.0010607516160234
3,-3912140496174133273,0.0010599199231364,0.0010599199231364
3,-5188364790388051529,-0.0010538771748542,0.0010538771748542
3,7344802568193557550,0.001051972649293,0.001051972649293
3,6348866259123077743,-0.0010516414477024,0.0010516414477024
3,1813801195333345613,-0.0010505856480449,0.0010505856480449
7,6582476267424489628,0.0010492989094927,0.0010492989094927
3,-8269074392470976529,0.0010485862294444,0.0010485862294444
3,-8099684680743474630,-0.0010474889422766,0.0010474889422766
3,2963972392783841128,0.001045588607667,0.001045588607667
3,7863593820985380308,-0.0010442830389365,0.0010442830389365
3,-3585074994491000594,0.0010409386595711,0.0010409386595711
3,-2032228842781454928,0.0010390600073151,0.0010390600073151
3,4761529767627637938,-0.0010342825553379,0.0010342825553379
3,3723849224281705235,0.0010327020427212,0.0010327020427212
3,-1438714970725483855,0.0010319273569621,0.0010319273569621
3,4369141967625845515,-0.0010316754196537,0.0010316754196537
3,-4447758470657204437,0.0010309528151992,0.0010309528151992
3,-3402463292534651967,-0.0010291097351,0.0010291097351
3,4796164883327855638,-0.001028902537655,0.001028902537655
3,8879330097874858613,-0.0010239320472464,0.0010239320472464
3,-7512245083040610184,0.0010236334746878,0.0010236334746878
3,-8394732160518158590,-0.0010213567875325,0.0010213567875325
3,1369309832892159805,-0.0010207101013293,0.0010207101013293
3,-643439287085917386,0.0010204277914453,0.0010204277914453
3,-1016036820907991019,0.0010193121852353,0.0010193121852353
3,-8010423859062416780,-0.0010183911945205,0.0010183911945205
3,-4935684557924129099,-0.0010155077179661,0.0010155077179661
3,256417854650980429,-0.0010146894564968,0.0010146894564968
3,-2422444967372480730,0.0010140583617612,0.0010140583617612
3,-3963273153775557280,0.0010128454232471,0.0010128454232471
3,4759829740549974725,0.0010121894010808,0.0010121894010808
3,6620516634793217911,-0.0010117519414052,0.0010117519414052
3,-4978887675737649980,0.0010085331050504,0.0010085331050504
3,4602277435212048773,-0.0010082471126224,0.0010082471126224
3,-1692901774393049676,0.0010022635651694,0.0010022635651694
3,-7890816012021557655,-0.0010001895716413,0.0010001895716413
3,-8500990418785431420,-0.0009983082563849,0.0009983082563849
3,-4148111168353209779,0.0009974268032237,0.0009974268032237
3,1186650916912604775,-0.0009970718892873,0.0009970718892873
3,7712419682489979393,0.0009958955924957,0.0009958955924957
3,-3727771321230000327,0.0009958699956769,0.0009958699956769
3,-4110022438626630001,-0.0009939108385879,0.0009939108385879
3,-7563667266281841398,0.0009933513204032,0.0009933513204032
7,6536673836090951811,0.0009910594671964,0.0009910594671964
3,-2949832660203417759,0.0009889345965348,0.0009889345965348
3,-5202648348700403971,-0.0009885379913612,0.0009885379913612
3,8809406935458588719,0.0009804414003156,0.0009804414003156
3,2674172768789813073,-0.0009787225426407,0.0009787225426407
3,6254947807150689565,-0.0009780611144378,0.0009780611144378
3,5390102031313050819,-0.0009761368073668,0.0009761368073668
3,7861425421533366969,0.0009740159439388,0.0009740159439388
3,7364873474389839302,0.0009726874632178,0.0009726874632178
3,6860382425151245805,-0.000970235269051,0.000970235269051
3,-3214708349394759596,0.0009699930378701,0.0009699930378701
3,-2700599074906918020,-0.0009692617459222,0.0009692617459222
3,6995623686935985865,-0.0009688263708085,0.0009688263708085
3,8654607096693666202,0.0009677249909145,0.0009677249909145
3,4888798834950670292,0.0009666755067883,0.0009666755067883
3,1868657889439191363,0.0009666354453656,0.0009666354453656
7,-7047870064388941855,0.0009665484794822,0.0009665484794822
3,-802418503464716908,-0.0009661197254899,0.0009661197254899
6,360052676636192564,0.0009655960857344,0.0009655960857344
3,-8426663426764278431,-0.0009650546853663,0.0009650546853663
3,-604934623848612943,0.0009648958512116,0.0009648958512116
3,4396807085021416626,0.0009643469602451,0.0009643469602451
3,3582219161926900263,0.0009623020887374,0.0009623020887374
3,5190494902370808894,0.0009600317571312,0.0009600317571312
3,-159085201152756627,0.0009600289049558,0.0009600289049558
3,-3602975170539681666,0.0009595575120329,0.0009595575120329
3,5891819349215356043,0.000959086115472,0.000959086115472
3,4740937513035785583,-0.0009583966748323,0.0009583966748323
3,9179970786071562651,0.0009573312381689,0.0009573312381689
3,4512215645001002568,-0.0009569483954692,0.0009569483954692
3,8005572724572873059,0.0009565910731907,0.0009565910731907
3,-8983435698292708230,0.0009565063191985,0.0009565063191985
3,47705896222864986,-0.0009562112909407,0.0009562112909407
3,5061876224724355407,-0.0009558787569403,0.0009558787569403
3,763298394824239529,0.000954015617026,0.000954015617026
3,-496802597872279711,0.0009539657621644,0.0009539657621644
3,4120996212803095686,0.000950228451984,0.000950228451984
3,-97562425457766725,-0.0009477632120251,0.0009477632120251
3,7959110617512301279,0.0009453074162593,0.0009453074162593
3,6560092724471959306,-0.0009448119526496,0.0009448119526496
3,-5812981535613136954,0.0009447422635275,0.0009447422635275
3,8347588203240999263,0.0009431032231077,0.0009431032231077
3,5436796362261262321,0.0009427676850464,0.0009427676850464
3,-9080428003287238867,0.0009426106698811,0.0009426106698811
3,-5313506626773507342,-0.0009426039032405,0.0009426039032405
3,-5911531334378610117,0.0009425393946003,0.0009425393946003
3,8205275680539793511,0.0009406584140378,0.0009406584140378
6,-9050132090086983633,0.0009400711569469,0.0009400711569469
3,8036108945484387716,-0.0009391641851834,0.0009391641851834
3,6217161325453080947,-0.0009380929768667,0.0009380929768667
3,-2495367789556459690,0.0009378607210237,0.0009378607210237
3,-5674559915149524566,-0.0009373477878398,0.0009373477878398
3,-1619833809797130491,0.0009372422355227,0.0009372422355227
3,6274599728095694999,0.0009333599009551,0.0009333599009551
3,4185289281973448918,-0.0009322487167082,0.0009322487167082
3,5247910407044066930,-0.0009310285822721,0.0009310285822721
3,-6207454255703101689,0.0009295035270042,0.0009295035270042
3,-5131226332768555759,-0.000927139459236,0.000927139459236
3,7430734548077140933,-0.0009268318608519,0.0009268318608519
3,4553109590982910525,0.0009250142029486,0.0009250142029486
3,4549959557587553609,0.0009249868317056,0.0009249868317056
3,-521785304985306111,-0.0009244148386642,0.0009244148386642
3,7175780651350968971,0.0009240748222509,0.0009240748222509
3,-3565775331991154236,0.0009209306444972,0.0009209306444972
3,3660236961002129717,0.0009201958309859,0.0009201958309859
3,-7127697134486990380,-0.0009198539773933,0.0009198539773933
3,5865308063277309329,0.0009193119985866,0.0009193119985866
3,2007849420320736515,0.0009189241900458,0.0009189241900458
3,8446057352913838573,0.0009169109398499,0.0009169109398499
3,-9095282116473258026,-0.0009167635580524,0.0009167635580524
3,1957095360268207091,0.0009155824081972,0.0009155824081972
3,-1169666406598860659,0.0009151404956355,0.0009151404956355
3,-3123071920950022604,-0.0009148879616986,0.0009148879616986
7,2222164319467638398,0.0009130093094427,0.0009130093094427
3,6056645762757048336,-0.0009127978410106,0.0009127978410106
3,9007665443964488059,0.000911513401661,0.000911513401661
3,5345673973129637124,-0.000910980401386,0.000910980401386
3,-8796106464882128747,0.0009095700661418,0.0009095700661418
3,-8009309983371130457,-0.000906859524548,0.000906859524548
3,-4142828864936556752,0.0009058942232513,0.0009058942232513
3,6664162597198928433,-0.0009053751928149,0.0009053751928149
3,-4361197270671825390,-0.0009047031926456,0.0009047031926456
3,-8562932148656829792,0.0009034895629156,0.0009034895629156
7,3536136077820237303,0.0009028820495586,0.0009028820495586
3,-5786858776808174250,-0.0009026652696775,0.0009026652696775
3,3863608343050365376,-0.0009019576100399,0.0009019576100399
3,-3412986645845022442,0.0008986186585389,0.0008986186585389
3,-8200731904459855258,0.0008977578836493,0.0008977578836493
3,-334510542220976986,0.0008960246341302,0.0008960246341302
3,-6802426029105936725,-0.0008952816133387,0.0008952816133387
3,3061814775953411027,0.0008940608095144,0.0008940608095144
3,-6680999995083734939,-0.0008939715917222,0.0008939715917222
3,-1242408099057081685,-0.0008924229987314,0.0008924229987314
3,-229822169411444585,-0.0008916524820961,0.0008916524820961
3,-1410301955564752983,-0.0008904820469979,0.0008904820469979
3,-6944407587585679560,0.0008903314992494,0.0008903314992494
6,-4758462141120514024,0.0008885217248462,0.0008885217248462
3,-8073526667397714108,0.0008851950005919,0.0008851950005919
3,1523811284820041039,0.0008849743985592,0.0008849743985592
3,-6788308428739864610,-0.0008817782654659,0.0008817782654659
3,5015182558384827590,-0.0008815210312604,0.0008815210312604
3,1798327505718111852,0.0008812942833174,0.0008812942833174
3,-3659930074649114038,0.0008808991988189,0.0008808991988189
3,-5423161736358601613,-0.0008806972327874,0.0008806972327874
3,-8767915213096766953,-0.0008781255655776,0.0008781255655776
3,-296681403333942855,0.0008767959661781,0.0008767959661781
3,3367613000235277322,0.0008767731269472,0.0008767731269472
3,-1398806404298945449,0.0008767049293965,0.0008767049293965
3,-3771598761447576560,0.0008764579142734,0.0008764579142734
3,4635933206863009822,0.0008754021837376,0.0008754021837376
3,-4758462141120514024,0.0008729033870622,0.0008729033870622
3,-699699381700691727,-0.0008716996840121,0.0008716996840121
3,-788432671813379176,0.0008699397440068,0.0008699397440068
3,-6760963115541085948,0.0008693806303199,0.0008693806303199
3,-7655966205557109639,0.0008679323946125,0.0008679323946125
3,-9092311880697508246,0.0008674033160787,0.0008674033160787
3,-5027248187573663398,0.0008673221891513,0.0008673221891513
3,-1707503462657585383,0.0008654650591779,0.0008654650591779
3,5122257874882264202,0.0008651217794977,0.0008651217794977
3,-7855352364777567343,0.0008649624942336,0.0008649624942336
3,2330383369205068148,0.0008639501247671,0.0008639501247671
3,6020204161905974807,-0.0008628701034467,0.0008628701034467
3,-7987347839543562195,-0.000862751432578,0.000862751432578
3,-1427846406796388467,0.0008625143382232,0.0008625143382232
3,-707553325361473673,-0.000861973996507,0.000861973996507
3,-5863959897254683660,-0.0008613505924586,0.0008613505924586
3,-7990924192091414168,-0.0008613308018539,0.0008613308018539
3,-6411488015373699791,-0.0008610413351561,0.0008610413351561
3,-555902372279825923,0.0008606046903878,0.0008606046903878
3,4011535855834737956,0.0008602977832197,0.0008602977832197
3,-6367501087619805837,0.0008601824520155,0.0008601824520155
3,1912195299726048346,0.0008598835702287,0.0008598835702287
3,-5229709039654974313,0.0008595374529249,0.0008595374529249
7,-5669847921234010576,0.0008589786157244,0.0008589786157244
3,5764892968007926536,-0.0008580457306379,0.0008580457306379
3,-2349838647178661535,0.0008572569931857,0.0008572569931857
3,-2051302647794336317,-0.0008569420024286,0.0008569420024286
3,-6380435360350408960,-0.0008566620817873,0.0008566620817873
3,-67175247279059453,-0.0008558332337997,0.0008558332337997
3,-916890828776375751,0.0008546763565391,0.0008546763565391
3,-319422992624241341,0.0008532791325706,0.0008532791325706
3,-3897701626277933873,0.0008520551491528,0.0008520551491528
3,5266194721053456350,0.0008506355225108,0.0008506355225108
3,7685722179583583930,0.0008494778012391,0.0008494778012391
3,-5274227836726675656,-0.0008488859166391,0.0008488859166391
3,173824096296842249,-0.000848021969432,0.000848021969432
3,1576873516721182624,-0.0008476547664031,0.0008476547664031
3,1556951606437622747,-0.0008476336952298,0.0008476336952298
3,-4033343135964673211,0.0008470365864923,0.0008470365864923
3,7827201248105172078,-0.0008469128551951,0.0008469128551951
3,7213029552427246825,-0.000846604045364,0.000846604045364
7,699006910877835919,0.0008465526789223,0.0008465526789223
3,1890207247829850836,-0.0008464626353088,0.0008464626353088
3,3650587442660167432,-0.0008463635176667,0.0008463635176667
3,-6252006888844681965,0.000846253169584,0.000846253169584
3,-474910988860337515,-0.000845760514494,0.000845760514494
3,-3144087701848266429,0.0008453733753412,0.0008453733753412
3,7260553250706209242,-0.0008450029999949,0.0008450029999949
3,-8473406677314054021,0.0008440558740403,0.0008440558740403
3,-1063639069740427842,0.0008431920214206,0.0008431920214206
3,-4544778861014945110,0.0008431475871475,0.0008431475871475
3,2243174980044276735,0.0008428558940067,0.0008428558940067
3,-5014493365179990899,0.0008368470153072,0.0008368470153072
3,-6816787839555827389,-0.00083656742936,0.00083656742936
3,-7255706722607153042,0.0008364848908968,0.0008364848908968
3,1714577737222595386,0.0008353579178219,0.0008353579178219
3,1996989984497042036,-0.0008353169032488,0.0008353169032488
7,6488082396708436523,0.0008352084441867,0.0008352084441867
7,924432702547268697,0.000835046681459,0.000835046681459
3,6157388610322467730,0.0008343475637957,0.0008343475637957
3,-2775307442831057402,0.0008337763429153,0.0008337763429153
7,-4094573281392190201,0.000832351783174,0.000832351783174
3,2777105821874179502,-0.00083133109365,0.00083133109365
3,-4919744829852530575,0.0008310826378874,0.0008310826378874
3,-8710915396679822238,0.0008308397809742,0.0008308397809742
3,-582756549867078401,-0.0008307329553645,0.0008307329553645
3,8677343118877702754,-0.0008305021910928,0.0008305021910928
3,-9200021542002145532,0.0008303267532028,0.0008303267532028
3,264283247482546176,-0.0008285380026791,0.0008285380026791
3,6961787899412230034,-0.0008273332641692,0.0008273332641692
3,-488267608430806937,0.0008272692502941,0.0008272692502941
3,-2564542771921239920,0.0008271424012491,0.0008271424012491
3,-2963465112135793080,0.0008263552463176,0.0008263552463176
3,5557595661062584086,0.0008259422029368,0.0008259422029368
3,-1437873891956056281,-0.0008256253786385,0.0008256253786385
3,2340697278902030169,-0.0008255735738202,0.0008255735738202
3,-1510380758538413485,-0.0008251365507021,0.0008251365507021
3,-2943266063513138604,0.0008246389697887,0.0008246389697887
7,-7783368707265779030,0.0008243581978604,0.0008243581978604
3,1720178544666194295,0.0008241031027864,0.0008241031027864
3,-5990795384492203344,-0.00082386971917,0.00082386971917
3,-39061753211861950,-0.000820874425699,0.000820874425699
3,5395867016068994640,-0.0008201522578019,0.0008201522578019
3,-3343571075427339187,-0.0008198562427423,0.0008198562427423
3,6889246612044143345,0.0008194900583475,0.0008194900583475
3,6513158152047473984,0.0008187083585653,0.0008187083585653
3,-8445584445550854769,0.0008186983977793,0.0008186983977793
3,-5707934148188650079,-0.0008181415614672,0.0008181415614672
3,-3243783535196281556,0.0008177710587915,0.0008177710587915
3,7373710924323741899,0.000817340274807,0.000817340274807
3,-8465469413201705034,0.0008162567100953,0.0008162567100953
3,3237550596060484493,-0.0008157926058629,0.0008157926058629
3,-5945699752303957179,-0.0008156612384482,0.0008156612384482
3,2397646267548007294,0.0008146924083121,0.0008146924083121
3,-1500971083059649213,0.000813819875475,0.000813819875475
3,-6464156051597533615,0.0008136624237522,0.0008136624237522
3,-1781422006984721392,0.0008135869138641,0.0008135869138641
7,2117154970472198195,-0.0008129618363454,0.0008129618363454
3,7866550649413753173,-0.0008129404741339,0.0008129404741339
3,-8699442565334090361,0.0008121017017401,0.0008121017017401
3,-4423635185244096551,0.0008093179931165,0.0008093179931165
3,-7945006850181159977,-0.0008092955686151,0.0008092955686151
6,-5048339663379502539,-0.0008082658314378,0.0008082658314378
3,-4141268589068791282,0.0008079388062469,0.0008079388062469
3,1340190288890836951,0.000807887641713,0.000807887641713
3,-6739232740039487108,0.0008077746606431,0.0008077746606431
3,-4007652753336868926,-0.0008073069329839,0.0008073069329839
3,1696505404793736278,0.0008069427567534,0.0008069427567534
3,-5186515602273523639,-0.0008055963553488,0.0008055963553488
3,9151226814530781613,-0.0008052647463046,0.0008052647463046
3,-4775366971154311702,-0.0008046615403145,0.0008046615403145
3,5030773254314046737,-0.0008041909532039,0.0008041909532039
0,-510565551264475827,0.0008034272395889,0.0008034272395889
3,-4638564158399182650,0.0008032959703996,0.0008032959703996
3,-4076120681851595268,0.0008022442343644,0.0008022442343644
3,1259576254064193584,0.0008020319510251,0.0008020319510251
3,-1497533445581427633,0.0008013033948373,0.0008013033948373
3,6088356294275985780,0.0008008400036487,0.0008008400036487
3,4246606948041998669,0.0008005650015547,0.0008005650015547
3,-2972610225209480554,-0.0008002662216313,0.0008002662216313
3,3196630754552086136,0.0007997917664397,0.0007997917664397
3,-6733550322554230768,-0.0007984582334756,0.0007984582334756
3,-7965379097478048167,0.0007980244699865,0.0007980244699865
3,-1633722285755058200,-0.0007976323904586,0.0007976323904586
3,8088424602133918624,0.0007973136380314,0.0007973136380314
3,-7968434827153486713,0.0007972667517606,0.0007972667517606
3,-7993499660298179567,-0.0007971854356583,0.0007971854356583
3,8506609989693855824,-0.0007965959521243,0.0007965959521243
3,1855944918031591016,-0.000796188309323,0.000796188309323
3,7851111317334520212,-0.0007957563957461,0.0007957563957461
3,7828244993190296544,0.0007947110425448,0.0007947110425448
3,-7777773121139473626,0.0007940485811559,0.0007940485811559
3,7329047309210901836,-0.0007938095950521,0.0007938095950521
3,6950545732396874235,0.0007931065047159,0.0007931065047159
3,3116219443142315622,0.0007926472753752,0.0007926472753752
3,-6657781066904425422,0.0007924244710011,0.0007924244710011
3,-7296345335801770986,-0.0007911710417829,0.0007911710417829
3,-5183898865082958988,0.0007896743481978,0.0007896743481978
3,-8481719244642167684,0.0007885420345701,0.0007885420345701
3,-6147193359327083635,-0.000785730604548,0.000785730604548
3,1033625826559938670,-0.0007853609859012,0.0007853609859012
3,-4352528643403588275,0.0007852537382859,0.0007852537382859
7,3287655547995702266,-0.0007842268969397,0.0007842268969397
3,8062885036498942462,0.000784051590017,0.000784051590017
3,-7087058628144215751,0.0007838614983484,0.0007838614983484
3,712525964140215589,-0.0007834147472749,0.0007834147472749
7,4604100671005835435,-0.0007833140261936,0.0007833140261936
3,-6026013720211816524,-0.0007829180103726,0.0007829180103726
3,-1377006099429094084,0.0007818561534804,0.0007818561534804
3,6167275240059299767,-0.0007817339792381,0.0007817339792381
3,6241583664000132503,0.0007796273566782,0.0007796273566782
3,8336394495968010092,0.0007790616946294,0.0007790616946294
3,3791238057036750281,0.0007763014582451,0.0007763014582451
7,-9095282116473258026,-0.0007762624882161,0.0007762624882161
3,839226178730903649,-0.0007758802094031,0.0007758802094031
3,964639209042213057,-0.0007756058475933,0.0007756058475933
3,-4506166489547994385,0.0007754290709272,0.0007754290709272
3,-2099722409243768255,0.0007736709430901,0.0007736709430901
3,5028521707327283564,0.0007736304105492,0.0007736304105492
3,-6951077683634355320,0.0007729753269813,0.0007729753269813
3,-6198996885209233902,-0.0007723147718934,0.0007723147718934
3,-1444262358927411291,-0.0007721314323134,0.0007721314323134
3,6221681688940327642,-0.0007717418484389,0.0007717418484389
3,-4062167879776895191,-0.000771623570472,0.000771623570472
3,5548664637862899180,0.0007709757846896,0.0007709757846896
3,-2489895562500347141,0.0007708955381531,0.0007708955381531
3,-6953812846260093367,0.0007694172527408,0.0007694172527408
3,-3342645559469375170,0.0007692356448387,0.0007692356448387
3,3731464104928528065,-0.0007691404462093,0.0007691404462093
3,9058883797095375294,-0.0007689481135457,0.0007689481135457
3,924432702547268697,-0.0007681916176807,0.0007681916176807
3,-5607364331818714243,0.0007678680121898,0.0007678680121898
3,-9158366497154676780,0.0007670709455851,0.0007670709455851
3,-5016068458761091621,-0.0007669669575989,0.0007669669575989
3,2741406313052698,0.0007666251331102,0.0007666251331102
3,-7991775732192094966,-0.0007655910449102,0.0007655910449102
3,-8334397860531443184,0.0007650401093997,0.0007650401093997
3,-8097538752422653968,0.0007642394048161,0.0007642394048161
3,4951316758119216672,0.0007641889824299,0.0007641889824299
3,6564978068109847750,0.0007641488919034,0.0007641488919034
3,-6752266283852366614,-0.0007624512654729,0.0007624512654729
3,9015734397171176574,0.0007618787712999,0.0007618787712999
3,-791627290932928377,0.0007615580107085,0.0007615580107085
3,-5303333204230073677,0.0007610110333189,0.0007610110333189
3,-780074857877884271,0.0007605944410897,0.0007605944410897
